ix,iy,x_m,y_m,depth_m
56,0,30.000000,-250.000000,13.121652
57,0,35.000000,-250.000000,13.081336
58,0,40.000000,-250.000000,13.041021
59,0,45.000000,-250.000000,13.000705
60,0,50.000000,-250.000000,12.959586
61,0,55.000000,-250.000000,12.918291
62,0,60.000000,-250.000000,12.875860
63,0,65.000000,-250.000000,12.833428
64,0,70.000000,-250.000000,12.790996
65,0,75.000000,-250.000000,12.748875
66,0,80.000000,-250.000000,12.707201
67,0,85.000000,-250.000000,12.666347
68,0,90.000000,-250.000000,12.626149
69,0,95.000000,-250.000000,12.585952
70,0,100.000000,-250.000000,12.545754
71,0,105.000000,-250.000000,12.506387
72,0,110.000000,-250.000000,12.467171
73,0,115.000000,-250.000000,12.430359
74,0,120.000000,-250.000000,12.393568
75,0,125.000000,-250.000000,12.356777
76,0,130.000000,-250.000000,12.319838
77,0,135.000000,-250.000000,12.282523
78,0,140.000000,-250.000000,12.244486
79,0,145.000000,-250.000000,12.205485
80,0,150.000000,-250.000000,12.166483
81,0,155.000000,-250.000000,12.127481
82,0,160.000000,-250.000000,12.087143
83,0,165.000000,-250.000000,12.046280
84,0,170.000000,-250.000000,11.998404
85,0,175.000000,-250.000000,11.949420
86,0,180.000000,-250.000000,11.900435
87,0,185.000000,-250.000000,11.851199
88,0,190.000000,-250.000000,11.800583
89,0,195.000000,-250.000000,11.746855
90,0,200.000000,-250.000000,11.685843
91,0,205.000000,-250.000000,11.624831
92,0,210.000000,-250.000000,11.563819
93,0,215.000000,-250.000000,11.502507
94,0,220.000000,-250.000000,11.440985
95,0,225.000000,-250.000000,11.375411
96,0,230.000000,-250.000000,11.308381
97,0,235.000000,-250.000000,11.241350
98,0,240.000000,-250.000000,11.174321
99,0,245.000000,-250.000000,11.107382
100,0,250.000000,-250.000000,11.040890
0,1,-250.000000,-245.000000,15.074646
1,1,-245.000000,-245.000000,15.041822
2,1,-240.000000,-245.000000,15.008998
3,1,-235.000000,-245.000000,14.976173
4,1,-230.000000,-245.000000,14.943585
5,1,-225.000000,-245.000000,14.911146
6,1,-220.000000,-245.000000,14.878739
7,1,-215.000000,-245.000000,14.846343
8,1,-210.000000,-245.000000,14.813947
9,1,-205.000000,-245.000000,14.781803
10,1,-200.000000,-245.000000,14.754431
11,1,-195.000000,-245.000000,14.727237
12,1,-190.000000,-245.000000,14.700770
13,1,-185.000000,-245.000000,14.674303
14,1,-180.000000,-245.000000,14.647837
15,1,-175.000000,-245.000000,14.622406
16,1,-170.000000,-245.000000,14.598070
17,1,-165.000000,-245.000000,14.574078
18,1,-160.000000,-245.000000,14.550287
19,1,-155.000000,-245.000000,14.526496
20,1,-150.000000,-245.000000,14.502704
21,1,-145.000000,-245.000000,14.474934
22,1,-140.000000,-245.000000,14.446728
23,1,-135.000000,-245.000000,14.417151
24,1,-130.000000,-245.000000,14.387574
25,1,-125.000000,-245.000000,14.357997
26,1,-120.000000,-245.000000,14.325862
27,1,-115.000000,-245.000000,14.289145
28,1,-110.000000,-245.000000,14.250849
29,1,-105.000000,-245.000000,14.210997
30,1,-100.000000,-245.000000,14.171145
31,1,-95.000000,-245.000000,14.131293
32,1,-90.000000,-245.000000,14.088311
33,1,-85.000000,-245.000000,14.044518
34,1,-80.000000,-245.000000,13.998679
35,1,-75.000000,-245.000000,13.952707
36,1,-70.000000,-245.000000,13.906736
37,1,-65.000000,-245.000000,13.861008
38,1,-60.000000,-245.000000,13.816092
39,1,-55.000000,-245.000000,13.771447
40,1,-50.000000,-245.000000,13.727255
41,1,-45.000000,-245.000000,13.683062
42,1,-40.000000,-245.000000,13.638870
43,1,-35.000000,-245.000000,13.596515
44,1,-30.000000,-245.000000,13.555081
45,1,-25.000000,-245.000000,13.515537
46,1,-20.000000,-245.000000,13.476431
47,1,-15.000000,-245.000000,13.437326
48,1,-10.000000,-245.000000,13.398305
49,1,-5.000000,-245.000000,13.360028
50,1,0.000000,-245.000000,13.321963
51,1,5.000000,-245.000000,13.284543
52,1,10.000000,-245.000000,13.247123
53,1,15.000000,-245.000000,13.209703
54,1,20.000000,-245.000000,13.171644
55,1,25.000000,-245.000000,13.133038
56,1,30.000000,-245.000000,13.093402
57,1,35.000000,-245.000000,13.053290
58,1,40.000000,-245.000000,13.013178
59,1,45.000000,-245.000000,12.973065
60,1,50.000000,-245.000000,12.932140
61,1,55.000000,-245.000000,12.891038
62,1,60.000000,-245.000000,12.848785
63,1,65.000000,-245.000000,12.806532
64,1,70.000000,-245.000000,12.764279
65,1,75.000000,-245.000000,12.722314
66,1,80.000000,-245.000000,12.680764
67,1,85.000000,-245.000000,12.639974
68,1,90.000000,-245.000000,12.599792
69,1,95.000000,-245.000000,12.559611
70,1,100.000000,-245.000000,12.519430
71,1,105.000000,-245.000000,12.480051
72,1,110.000000,-245.000000,12.440819
73,1,115.000000,-245.000000,12.403910
74,1,120.000000,-245.000000,12.367022
75,1,125.000000,-245.000000,12.330133
76,1,130.000000,-245.000000,12.293111
77,1,135.000000,-245.000000,12.255751
78,1,140.000000,-245.000000,12.217741
79,1,145.000000,-245.000000,12.178861
80,1,150.000000,-245.000000,12.139982
81,1,155.000000,-245.000000,12.101103
82,1,160.000000,-245.000000,12.060968
83,1,165.000000,-245.000000,12.020340
84,1,170.000000,-245.000000,11.973124
85,1,175.000000,-245.000000,11.924866
86,1,180.000000,-245.000000,11.876608
87,1,185.000000,-245.000000,11.828113
88,1,190.000000,-245.000000,11.778318
89,1,195.000000,-245.000000,11.725589
90,1,200.000000,-245.000000,11.665997
91,1,205.000000,-245.000000,11.606405
92,1,210.000000,-245.000000,11.546813
93,1,215.000000,-245.000000,11.486939
94,1,220.000000,-245.000000,11.426870
95,1,225.000000,-245.000000,11.363012
96,1,230.000000,-245.000000,11.297791
97,1,235.000000,-245.000000,11.232571
98,1,240.000000,-245.000000,11.167352
99,1,245.000000,-245.000000,11.102220
100,1,250.000000,-245.000000,11.037521
0,2,-250.000000,-240.000000,15.014931
1,2,-245.000000,-240.000000,14.983243
2,2,-240.000000,-240.000000,14.951555
3,2,-235.000000,-240.000000,14.919866
4,2,-230.000000,-240.000000,14.888423
5,2,-225.000000,-240.000000,14.857135
6,2,-220.000000,-240.000000,14.825881
7,2,-215.000000,-240.000000,14.794638
8,2,-210.000000,-240.000000,14.763395
9,2,-205.000000,-240.000000,14.732393
10,2,-200.000000,-240.000000,14.705961
11,2,-195.000000,-240.000000,14.679698
12,2,-190.000000,-240.000000,14.654132
13,2,-185.000000,-240.000000,14.628565
14,2,-180.000000,-240.000000,14.602999
15,2,-175.000000,-240.000000,14.578357
16,2,-170.000000,-240.000000,14.554691
17,2,-165.000000,-240.000000,14.531332
18,2,-160.000000,-240.000000,14.508151
19,2,-155.000000,-240.000000,14.484971
20,2,-150.000000,-240.000000,14.461790
21,2,-145.000000,-240.000000,14.434544
22,2,-140.000000,-240.000000,14.406854
23,2,-135.000000,-240.000000,14.377762
24,2,-130.000000,-240.000000,14.348670
25,2,-125.000000,-240.000000,14.319578
26,2,-120.000000,-240.000000,14.287934
27,2,-115.000000,-240.000000,14.251715
28,2,-110.000000,-240.000000,14.213922
29,2,-105.000000,-240.000000,14.174574
30,2,-100.000000,-240.000000,14.135227
31,2,-95.000000,-240.000000,14.095880
32,2,-90.000000,-240.000000,14.053400
33,2,-85.000000,-240.000000,14.010107
34,2,-80.000000,-240.000000,13.964766
35,2,-75.000000,-240.000000,13.919293
36,2,-70.000000,-240.000000,13.873820
37,2,-65.000000,-240.000000,13.828572
38,2,-60.000000,-240.000000,13.784078
39,2,-55.000000,-240.000000,13.739836
40,2,-50.000000,-240.000000,13.696014
41,2,-45.000000,-240.000000,13.652191
42,2,-40.000000,-240.000000,13.608369
43,2,-35.000000,-240.000000,13.566327
44,2,-30.000000,-240.000000,13.525177
45,2,-25.000000,-240.000000,13.485857
46,2,-20.000000,-240.000000,13.446961
47,2,-15.000000,-240.000000,13.408066
48,2,-10.000000,-240.000000,13.369253
49,2,-5.000000,-240.000000,13.331158
50,2,0.000000,-240.000000,13.293269
51,2,5.000000,-240.000000,13.256002
52,2,10.000000,-240.000000,13.218735
53,2,15.000000,-240.000000,13.181468
54,2,20.000000,-240.000000,13.143570
55,2,25.000000,-240.000000,13.105130
56,2,30.000000,-240.000000,13.065672
57,2,35.000000,-240.000000,13.025743
58,2,40.000000,-240.000000,12.985813
59,2,45.000000,-240.000000,12.945883
60,2,50.000000,-240.000000,12.905128
61,2,55.000000,-240.000000,12.864191
62,2,60.000000,-240.000000,12.822086
63,2,65.000000,-240.000000,12.779981
64,2,70.000000,-240.000000,12.737876
65,2,75.000000,-240.000000,12.696037
66,2,80.000000,-240.000000,12.654580
67,2,85.000000,-240.000000,12.613825
68,2,90.000000,-240.000000,12.573632
69,2,95.000000,-240.000000,12.533440
70,2,100.000000,-240.000000,12.493247
71,2,105.000000,-240.000000,12.453833
72,2,110.000000,-240.000000,12.414560
73,2,115.000000,-240.000000,12.377541
74,2,120.000000,-240.000000,12.340541
75,2,125.000000,-240.000000,12.303541
76,2,130.000000,-240.000000,12.266423
77,2,135.000000,-240.000000,12.229005
78,2,140.000000,-240.000000,12.191014
79,2,145.000000,-240.000000,12.152253
80,2,150.000000,-240.000000,12.113493
81,2,155.000000,-240.000000,12.074733
82,2,160.000000,-240.000000,12.034798
83,2,165.000000,-240.000000,11.994402
84,2,170.000000,-240.000000,11.947842
85,2,175.000000,-240.000000,11.900307
86,2,180.000000,-240.000000,11.852773
87,2,185.000000,-240.000000,11.805015
88,2,190.000000,-240.000000,11.756038
89,2,195.000000,-240.000000,11.704305
90,2,200.000000,-240.000000,11.646127
91,2,205.000000,-240.000000,11.587949
92,2,210.000000,-240.000000,11.529771
93,2,215.000000,-240.000000,11.471331
94,2,220.000000,-240.000000,11.412709
95,2,225.000000,-240.000000,11.350564
96,2,230.000000,-240.000000,11.287152
97,2,235.000000,-240.000000,11.223739
98,2,240.000000,-240.000000,11.160329
99,2,245.000000,-240.000000,11.097003
100,2,250.000000,-240.000000,11.034097
0,3,-250.000000,-235.000000,14.962582
1,3,-245.000000,-235.000000,14.931778
2,3,-240.000000,-235.000000,14.900974
3,3,-235.000000,-235.000000,14.870171
4,3,-230.000000,-235.000000,14.839669
5,3,-225.000000,-235.000000,14.809357
6,3,-220.000000,-235.000000,14.779087
7,3,-215.000000,-235.000000,14.748831
8,3,-210.000000,-235.000000,14.718574
9,3,-205.000000,-235.000000,14.688554
10,3,-200.000000,-235.000000,14.663014
11,3,-195.000000,-235.000000,14.637640
12,3,-190.000000,-235.000000,14.612949
13,3,-185.000000,-235.000000,14.588258
14,3,-180.000000,-235.000000,14.563567
15,3,-175.000000,-235.000000,14.539716
16,3,-170.000000,-235.000000,14.516755
17,3,-165.000000,-235.000000,14.494071
18,3,-160.000000,-235.000000,14.471551
19,3,-155.000000,-235.000000,14.449031
20,3,-150.000000,-235.000000,14.426510
21,3,-145.000000,-235.000000,14.399800
22,3,-140.000000,-235.000000,14.372632
23,3,-135.000000,-235.000000,14.344020
24,3,-130.000000,-235.000000,14.315407
25,3,-125.000000,-235.000000,14.286795
26,3,-120.000000,-235.000000,14.255606
27,3,-115.000000,-235.000000,14.219798
28,3,-110.000000,-235.000000,14.182400
29,3,-105.000000,-235.000000,14.143434
30,3,-100.000000,-235.000000,14.104468
31,3,-95.000000,-235.000000,14.065502
32,3,-90.000000,-235.000000,14.023369
33,3,-85.000000,-235.000000,13.980415
34,3,-80.000000,-235.000000,13.935391
35,3,-75.000000,-235.000000,13.890234
36,3,-70.000000,-235.000000,13.845077
37,3,-65.000000,-235.000000,13.800133
38,3,-60.000000,-235.000000,13.755906
39,3,-55.000000,-235.000000,13.711918
40,3,-50.000000,-235.000000,13.668328
41,3,-45.000000,-235.000000,13.624739
42,3,-40.000000,-235.000000,13.581149
43,3,-35.000000,-235.000000,13.539310
44,3,-30.000000,-235.000000,13.498348
45,3,-25.000000,-235.000000,13.459186
46,3,-20.000000,-235.000000,13.420441
47,3,-15.000000,-235.000000,13.381697
48,3,-10.000000,-235.000000,13.343032
49,3,-5.000000,-235.000000,13.305068
50,3,0.000000,-235.000000,13.267304
51,3,5.000000,-235.000000,13.230148
52,3,10.000000,-235.000000,13.192992
53,3,15.000000,-235.000000,13.155835
54,3,20.000000,-235.000000,13.118042
55,3,25.000000,-235.000000,13.079703
56,3,30.000000,-235.000000,13.040337
57,3,35.000000,-235.000000,13.000495
58,3,40.000000,-235.000000,12.960653
59,3,45.000000,-235.000000,12.920812
60,3,50.000000,-235.000000,12.880112
61,3,55.000000,-235.000000,12.839225
62,3,60.000000,-235.000000,12.797124
63,3,65.000000,-235.000000,12.755023
64,3,70.000000,-235.000000,12.712922
65,3,75.000000,-235.000000,12.671067
66,3,80.000000,-235.000000,12.629565
67,3,85.000000,-235.000000,12.588713
68,3,90.000000,-235.000000,12.548381
69,3,95.000000,-235.000000,12.508049
70,3,100.000000,-235.000000,12.467717
71,3,105.000000,-235.000000,12.428154
72,3,110.000000,-235.000000,12.388732
73,3,115.000000,-235.000000,12.351536
74,3,120.000000,-235.000000,12.314361
75,3,125.000000,-235.000000,12.277185
76,3,130.000000,-235.000000,12.239910
77,3,135.000000,-235.000000,12.202382
78,3,140.000000,-235.000000,12.164372
79,3,145.000000,-235.000000,12.125714
80,3,150.000000,-235.000000,12.087057
81,3,155.000000,-235.000000,12.048399
82,3,160.000000,-235.000000,12.008648
83,3,165.000000,-235.000000,11.968468
84,3,170.000000,-235.000000,11.922550
85,3,175.000000,-235.000000,11.875725
86,3,180.000000,-235.000000,11.828900
87,3,185.000000,-235.000000,11.781867
88,3,190.000000,-235.000000,11.733690
89,3,195.000000,-235.000000,11.682935
90,3,200.000000,-235.000000,11.626145
91,3,205.000000,-235.000000,11.569355
92,3,210.000000,-235.000000,11.512566
93,3,215.000000,-235.000000,11.455535
94,3,220.000000,-235.000000,11.398336
95,3,225.000000,-235.000000,11.337892
96,3,230.000000,-235.000000,11.276280
97,3,235.000000,-235.000000,11.214668
98,3,240.000000,-235.000000,11.153058
99,3,245.000000,-235.000000,11.091531
100,3,250.000000,-235.000000,11.030419
0,4,-250.000000,-230.000000,14.910306
1,4,-245.000000,-230.000000,14.880384
2,4,-240.000000,-230.000000,14.850463
3,4,-235.000000,-230.000000,14.820542
4,4,-230.000000,-230.000000,14.790979
5,4,-225.000000,-230.000000,14.761641
6,4,-220.000000,-230.000000,14.732354
7,4,-215.000000,-230.000000,14.703082
8,4,-210.000000,-230.000000,14.673811
9,4,-205.000000,-230.000000,14.644771
10,4,-200.000000,-230.000000,14.620123
11,4,-195.000000,-230.000000,14.595637
12,4,-190.000000,-230.000000,14.571821
13,4,-185.000000,-230.000000,14.548005
14,4,-180.000000,-230.000000,14.524189
15,4,-175.000000,-230.000000,14.501131
16,4,-170.000000,-230.000000,14.478873
17,4,-165.000000,-230.000000,14.456867
18,4,-160.000000,-230.000000,14.435007
19,4,-155.000000,-230.000000,14.413147
20,4,-150.000000,-230.000000,14.391287
21,4,-145.000000,-230.000000,14.365113
22,4,-140.000000,-230.000000,14.338468
23,4,-135.000000,-230.000000,14.310335
24,4,-130.000000,-230.000000,14.282201
25,4,-125.000000,-230.000000,14.254068
26,4,-120.000000,-230.000000,14.223334
27,4,-115.000000,-230.000000,14.187937
28,4,-110.000000,-230.000000,14.150934
29,4,-105.000000,-230.000000,14.112347
30,4,-100.000000,-230.000000,14.073761
31,4,-95.000000,-230.000000,14.035175
32,4,-90.000000,-230.000000,13.993388
33,4,-85.000000,-230.000000,13.950772
34,4,-80.000000,-230.000000,13.906063
35,4,-75.000000,-230.000000,13.861219
36,4,-70.000000,-230.000000,13.816376
37,4,-65.000000,-230.000000,13.771735
38,4,-60.000000,-230.000000,13.727773
39,4,-55.000000,-230.000000,13.684037
40,4,-50.000000,-230.000000,13.640679
41,4,-45.000000,-230.000000,13.597321
42,4,-40.000000,-230.000000,13.553963
43,4,-35.000000,-230.000000,13.512326
44,4,-30.000000,-230.000000,13.471551
45,4,-25.000000,-230.000000,13.432545
46,4,-20.000000,-230.000000,13.393951
47,4,-15.000000,-230.000000,13.355356
48,4,-10.000000,-230.000000,13.316839
49,4,-5.000000,-230.000000,13.279006
50,4,0.000000,-230.000000,13.241367
51,4,5.000000,-230.000000,13.204321
52,4,10.000000,-230.000000,13.167275
53,4,15.000000,-230.000000,13.130229
54,4,20.000000,-230.000000,13.092540
55,4,25.000000,-230.000000,13.054300
56,4,30.000000,-230.000000,13.015025
57,4,35.000000,-230.000000,12.975271
58,4,40.000000,-230.000000,12.935516
59,4,45.000000,-230.000000,12.895761
60,4,50.000000,-230.000000,12.855117
61,4,55.000000,-230.000000,12.814277
62,4,60.000000,-230.000000,12.772179
63,4,65.000000,-230.000000,12.730081
64,4,70.000000,-230.000000,12.687982
65,4,75.000000,-230.000000,12.646110
66,4,80.000000,-230.000000,12.604562
67,4,85.000000,-230.000000,12.563612
68,4,90.000000,-230.000000,12.523139
69,4,95.000000,-230.000000,12.482666
70,4,100.000000,-230.000000,12.442193
71,4,105.000000,-230.000000,12.402481
72,4,110.000000,-230.000000,12.362908
73,4,115.000000,-230.000000,12.325536
74,4,120.000000,-230.000000,12.288184
75,4,125.000000,-230.000000,12.250831
76,4,130.000000,-230.000000,12.213398
77,4,135.000000,-230.000000,12.175760
78,4,140.000000,-230.000000,12.137731
79,4,145.000000,-230.000000,12.099176
80,4,150.000000,-230.000000,12.060621
81,4,155.000000,-230.000000,12.022066
82,4,160.000000,-230.000000,11.982498
83,4,165.000000,-230.000000,11.942534
84,4,170.000000,-230.000000,11.897258
85,4,175.000000,-230.000000,11.851142
86,4,180.000000,-230.000000,11.805027
87,4,185.000000,-230.000000,11.758717
88,4,190.000000,-230.000000,11.711342
89,4,195.000000,-230.000000,11.661564
90,4,200.000000,-230.000000,11.606162
91,4,205.000000,-230.000000,11.550761
92,4,210.000000,-230.000000,11.495359
93,4,215.000000,-230.000000,11.439737
94,4,220.000000,-230.000000,11.383961
95,4,225.000000,-230.000000,11.325217
96,4,230.000000,-230.000000,11.265406
97,4,235.000000,-230.000000,11.205594
98,4,240.000000,-230.000000,11.145784
99,4,245.000000,-230.000000,11.086056
100,4,250.000000,-230.000000,11.026738
0,5,-250.000000,-225.000000,14.858110
1,5,-245.000000,-225.000000,14.829069
2,5,-240.000000,-225.000000,14.800027
3,5,-235.000000,-225.000000,14.770985
4,5,-230.000000,-225.000000,14.742359
5,5,-225.000000,-225.000000,14.713994
6,5,-220.000000,-225.000000,14.685687
7,5,-215.000000,-225.000000,14.657399
8,5,-210.000000,-225.000000,14.629110
9,5,-205.000000,-225.000000,14.601049
10,5,-200.000000,-225.000000,14.577292
11,5,-195.000000,-225.000000,14.553694
12,5,-190.000000,-225.000000,14.530753
13,5,-185.000000,-225.000000,14.507812
14,5,-180.000000,-225.000000,14.484870
15,5,-175.000000,-225.000000,14.462604
16,5,-170.000000,-225.000000,14.441051
17,5,-165.000000,-225.000000,14.419722
18,5,-160.000000,-225.000000,14.398523
19,5,-155.000000,-225.000000,14.377324
20,5,-150.000000,-225.000000,14.356126
21,5,-145.000000,-225.000000,14.330488
22,5,-140.000000,-225.000000,14.304365
23,5,-135.000000,-225.000000,14.276711
24,5,-130.000000,-225.000000,14.249057
25,5,-125.000000,-225.000000,14.221403
26,5,-120.000000,-225.000000,14.191123
27,5,-115.000000,-225.000000,14.156135
28,5,-110.000000,-225.000000,14.119526
29,5,-105.000000,-225.000000,14.081318
30,5,-100.000000,-225.000000,14.043110
31,5,-95.000000,-225.000000,14.004902
32,5,-90.000000,-225.000000,13.963460
33,5,-85.000000,-225.000000,13.921179
34,5,-80.000000,-225.000000,13.876784
35,5,-75.000000,-225.000000,13.832252
36,5,-70.000000,-225.000000,13.787720
37,5,-65.000000,-225.000000,13.743380
38,5,-60.000000,-225.000000,13.699681
39,5,-55.000000,-225.000000,13.656196
40,5,-50.000000,-225.000000,13.613068
41,5,-45.000000,-225.000000,13.569940
42,5,-40.000000,-225.000000,13.526812
43,5,-35.000000,-225.000000,13.485375
44,5,-30.000000,-225.000000,13.444787
45,5,-25.000000,-225.000000,13.405938
46,5,-20.000000,-225.000000,13.367492
47,5,-15.000000,-225.000000,13.329047
48,5,-10.000000,-225.000000,13.290677
49,5,-5.000000,-225.000000,13.252974
50,5,0.000000,-225.000000,13.215460
51,5,5.000000,-225.000000,13.178523
52,5,10.000000,-225.000000,13.141587
53,5,15.000000,-225.000000,13.104650
54,5,20.000000,-225.000000,13.067066
55,5,25.000000,-225.000000,13.028925
56,5,30.000000,-225.000000,12.989740
57,5,35.000000,-225.000000,12.950071
58,5,40.000000,-225.000000,12.910403
59,5,45.000000,-225.000000,12.870734
60,5,50.000000,-225.000000,12.830143
61,5,55.000000,-225.000000,12.789350
62,5,60.000000,-225.000000,12.747253
63,5,65.000000,-225.000000,12.705156
64,5,70.000000,-225.000000,12.663058
65,5,75.000000,-225.000000,12.621167
66,5,80.000000,-225.000000,12.579572
67,5,85.000000,-225.000000,12.538522
68,5,90.000000,-225.000000,12.497907
69,5,95.000000,-225.000000,12.457292
70,5,100.000000,-225.000000,12.416677
71,5,105.000000,-225.000000,12.376814
72,5,110.000000,-225.000000,12.337088
73,5,115.000000,-225.000000,12.299540
74,5,120.000000,-225.000000,12.262010
75,5,125.000000,-225.000000,12.224480
76,5,130.000000,-225.000000,12.186889
77,5,135.000000,-225.000000,12.149140
78,5,140.000000,-225.000000,12.111090
79,5,145.000000,-225.000000,12.072638
80,5,150.000000,-225.000000,12.034185
81,5,155.000000,-225.000000,11.995733
82,5,160.000000,-225.000000,11.956349
83,5,165.000000,-225.000000,11.916600
84,5,170.000000,-225.000000,11.871966
85,5,175.000000,-225.000000,11.826560
86,5,180.000000,-225.000000,11.781153
87,5,185.000000,-225.000000,11.735567
88,5,190.000000,-225.000000,11.688994
89,5,195.000000,-225.000000,11.640192
90,5,200.000000,-225.000000,11.586178
91,5,205.000000,-225.000000,11.532164
92,5,210.000000,-225.000000,11.478150
93,5,215.000000,-225.000000,11.423937
94,5,220.000000,-225.000000,11.369584
95,5,225.000000,-225.000000,11.312540
96,5,230.000000,-225.000000,11.254529
97,5,235.000000,-225.000000,11.196517
98,5,240.000000,-225.000000,11.138508
99,5,245.000000,-225.000000,11.080579
100,5,250.000000,-225.000000,11.023054
0,6,-250.000000,-220.000000,14.805915
1,6,-245.000000,-220.000000,14.777753
2,6,-240.000000,-220.000000,14.749590
3,6,-235.000000,-220.000000,14.721428
4,6,-230.000000,-220.000000,14.693738
5,6,-225.000000,-220.000000,14.666346
6,6,-220.000000,-220.000000,14.639020
7,6,-215.000000,-220.000000,14.611715
8,6,-210.000000,-220.000000,14.584409
9,6,-205.000000,-220.000000,14.557327
10,6,-200.000000,-220.000000,14.534461
11,6,-195.000000,-220.000000,14.511752
12,6,-190.000000,-220.000000,14.489685
13,6,-185.000000,-220.000000,14.467618
14,6,-180.000000,-220.000000,14.445552
15,6,-175.000000,-220.000000,14.424077
16,6,-170.000000,-220.000000,14.403229
17,6,-165.000000,-220.000000,14.382577
18,6,-160.000000,-220.000000,14.362039
19,6,-155.000000,-220.000000,14.341502
20,6,-150.000000,-220.000000,14.320964
21,6,-145.000000,-220.000000,14.295863
22,6,-140.000000,-220.000000,14.270262
23,6,-135.000000,-220.000000,14.243087
24,6,-130.000000,-220.000000,14.215913
25,6,-125.000000,-220.000000,14.188738
26,6,-120.000000,-220.000000,14.158912
27,6,-115.000000,-220.000000,14.124334
28,6,-110.000000,-220.000000,14.088118
29,6,-105.000000,-220.000000,14.050289
30,6,-100.000000,-220.000000,14.012460
31,6,-95.000000,-220.000000,13.974630
32,6,-90.000000,-220.000000,13.933532
33,6,-85.000000,-220.000000,13.891587
34,6,-80.000000,-220.000000,13.847505
35,6,-75.000000,-220.000000,13.803285
36,6,-70.000000,-220.000000,13.759065
37,6,-65.000000,-220.000000,13.715025
38,6,-60.000000,-220.000000,13.671590
39,6,-55.000000,-220.000000,13.628356
40,6,-50.000000,-220.000000,13.585457
41,6,-45.000000,-220.000000,13.542559
42,6,-40.000000,-220.000000,13.499661
43,6,-35.000000,-220.000000,13.458425
44,6,-30.000000,-220.000000,13.418023
45,6,-25.000000,-220.000000,13.379330
46,6,-20.000000,-220.000000,13.341034
47,6,-15.000000,-220.000000,13.302738
48,6,-10.000000,-220.000000,13.264516
49,6,-5.000000,-220.000000,13.226942
50,6,0.000000,-220.000000,13.189553
51,6,5.000000,-220.000000,13.152726
52,6,10.000000,-220.000000,13.115899
53,6,15.000000,-220.000000,13.079072
54,6,20.000000,-220.000000,13.041591
55,6,25.000000,-220.000000,13.003550
56,6,30.000000,-220.000000,12.964455
57,6,35.000000,-220.000000,12.924872
58,6,40.000000,-220.000000,12.885289
59,6,45.000000,-220.000000,12.845707
60,6,50.000000,-220.000000,12.805169
61,6,55.000000,-220.000000,12.764423
62,6,60.000000,-220.000000,12.722327
63,6,65.000000,-220.000000,12.680231
64,6,70.000000,-220.000000,12.638134
65,6,75.000000,-220.000000,12.596224
66,6,80.000000,-220.000000,12.554582
67,6,85.000000,-220.000000,12.513431
68,6,90.000000,-220.000000,12.472674
69,6,95.000000,-220.000000,12.431917
70,6,100.000000,-220.000000,12.391160
71,6,105.000000,-220.000000,12.351147
72,6,110.000000,-220.000000,12.311269
73,6,115.000000,-220.000000,12.273543
