ix,iy,x_m,y_m,depth_m
56,2,30.000000,-240.000000,5.587065
57,2,35.000000,-240.000000,5.572266
58,2,40.000000,-240.000000,5.557455
59,2,45.000000,-240.000000,5.542644
60,2,50.000000,-240.000000,5.527674
61,2,55.000000,-240.000000,5.512266
62,2,60.000000,-240.000000,5.496498
63,2,65.000000,-240.000000,5.480219
64,2,70.000000,-240.000000,5.463941
65,2,75.000000,-240.000000,5.447662
66,2,80.000000,-240.000000,5.431226
67,2,85.000000,-240.000000,5.414724
68,2,90.000000,-240.000000,5.397878
69,2,95.000000,-240.000000,5.380972
70,2,100.000000,-240.000000,5.364065
71,2,105.000000,-240.000000,5.347147
72,2,110.000000,-240.000000,5.330154
73,2,115.000000,-240.000000,5.313105
74,2,120.000000,-240.000000,5.295916
75,2,125.000000,-240.000000,5.278726
76,2,130.000000,-240.000000,5.261537
77,2,135.000000,-240.000000,5.244102
78,2,140.000000,-240.000000,5.226486
79,2,145.000000,-240.000000,5.207967
80,2,150.000000,-240.000000,5.189100
81,2,155.000000,-240.000000,5.170233
82,2,160.000000,-240.000000,5.151357
83,2,165.000000,-240.000000,5.131780
84,2,170.000000,-240.000000,5.111763
85,2,175.000000,-240.000000,5.089405
86,2,180.000000,-240.000000,5.067046
87,2,185.000000,-240.000000,5.044688
88,2,190.000000,-240.000000,5.022130
89,2,195.000000,-240.000000,4.999325
90,2,200.000000,-240.000000,4.975049
91,2,205.000000,-240.000000,4.949768
92,2,210.000000,-240.000000,4.924486
93,2,215.000000,-240.000000,4.899205
94,2,220.000000,-240.000000,4.874031
95,2,225.000000,-240.000000,4.848904
96,2,230.000000,-240.000000,4.824822
97,2,235.000000,-240.000000,4.800740
98,2,240.000000,-240.000000,4.776657
99,2,245.000000,-240.000000,4.752680
100,2,250.000000,-240.000000,4.728925
0,3,-250.000000,-235.000000,6.619447
1,3,-245.000000,-235.000000,6.596644
2,3,-240.000000,-235.000000,6.573833
3,3,-235.000000,-235.000000,6.551022
4,3,-230.000000,-235.000000,6.528211
5,3,-225.000000,-235.000000,6.506015
6,3,-220.000000,-235.000000,6.483884
7,3,-215.000000,-235.000000,6.461812
8,3,-210.000000,-235.000000,6.439740
9,3,-205.000000,-235.000000,6.417668
10,3,-200.000000,-235.000000,6.396257
11,3,-195.000000,-235.000000,6.376101
12,3,-190.000000,-235.000000,6.356091
13,3,-185.000000,-235.000000,6.336235
14,3,-180.000000,-235.000000,6.316379
15,3,-175.000000,-235.000000,6.296523
16,3,-170.000000,-235.000000,6.277975
17,3,-165.000000,-235.000000,6.259794
18,3,-160.000000,-235.000000,6.241968
19,3,-155.000000,-235.000000,6.224170
20,3,-150.000000,-235.000000,6.206372
21,3,-145.000000,-235.000000,6.188637
22,3,-140.000000,-235.000000,6.171128
23,3,-135.000000,-235.000000,6.153651
24,3,-130.000000,-235.000000,6.136231
25,3,-125.000000,-235.000000,6.118811
26,3,-120.000000,-235.000000,6.101391
27,3,-115.000000,-235.000000,6.083562
28,3,-110.000000,-235.000000,6.065515
29,3,-105.000000,-235.000000,6.047265
30,3,-100.000000,-235.000000,6.028964
31,3,-95.000000,-235.000000,6.010663
32,3,-90.000000,-235.000000,5.992347
33,3,-85.000000,-235.000000,5.973882
34,3,-80.000000,-235.000000,5.955398
35,3,-75.000000,-235.000000,5.936849
36,3,-70.000000,-235.000000,5.918300
37,3,-65.000000,-235.000000,5.899751
38,3,-60.000000,-235.000000,5.881677
39,3,-55.000000,-235.000000,5.864032
40,3,-50.000000,-235.000000,5.846775
41,3,-45.000000,-235.000000,5.829709
42,3,-40.000000,-235.000000,5.812642
43,3,-35.000000,-235.000000,5.795576
44,3,-30.000000,-235.000000,5.779678
45,3,-25.000000,-235.000000,5.763931
46,3,-20.000000,-235.000000,5.749040
47,3,-15.000000,-235.000000,5.734149
48,3,-10.000000,-235.000000,5.719258
49,3,-5.000000,-235.000000,5.704553
50,3,0.000000,-235.000000,5.690131
51,3,5.000000,-235.000000,5.675956
52,3,10.000000,-235.000000,5.661987
53,3,15.000000,-235.000000,5.648019
54,3,20.000000,-235.000000,5.634051
55,3,25.000000,-235.000000,5.619739
56,3,30.000000,-235.000000,5.605358
57,3,35.000000,-235.000000,5.590498
58,3,40.000000,-235.000000,5.575628
59,3,45.000000,-235.000000,5.560758
60,3,50.000000,-235.000000,5.545733
61,3,55.000000,-235.000000,5.530288
62,3,60.000000,-235.000000,5.514496
63,3,65.000000,-235.000000,5.498212
64,3,70.000000,-235.000000,5.481929
65,3,75.000000,-235.000000,5.465646
66,3,80.000000,-235.000000,5.449214
67,3,85.000000,-235.000000,5.432720
68,3,90.000000,-235.000000,5.415903
69,3,95.000000,-235.000000,5.399029
70,3,100.000000,-235.000000,5.382154
71,3,105.000000,-235.000000,5.365269
72,3,110.000000,-235.000000,5.348315
73,3,115.000000,-235.000000,5.331308
74,3,120.000000,-235.000000,5.314171
75,3,125.000000,-235.000000,5.297034
76,3,130.000000,-235.000000,5.279898
77,3,135.000000,-235.000000,5.262521
78,3,140.000000,-235.000000,5.244968
79,3,145.000000,-235.000000,5.226533
80,3,150.000000,-235.000000,5.207759
81,3,155.000000,-235.000000,5.188986
82,3,160.000000,-235.000000,5.170203
83,3,165.000000,-235.000000,5.150737
84,3,170.000000,-235.000000,5.130842
85,3,175.000000,-235.000000,5.108664
86,3,180.000000,-235.000000,5.086486
87,3,185.000000,-235.000000,5.064308
88,3,190.000000,-235.000000,5.041936
89,3,195.000000,-235.000000,5.019328
90,3,200.000000,-235.000000,4.995299
91,3,205.000000,-235.000000,4.970298
92,3,210.000000,-235.000000,4.945298
93,3,215.000000,-235.000000,4.920298
94,3,220.000000,-235.000000,4.895410
95,3,225.000000,-235.000000,4.870569
96,3,230.000000,-235.000000,4.846810
97,3,235.000000,-235.000000,4.823051
98,3,240.000000,-235.000000,4.799293
99,3,245.000000,-235.000000,4.775638
100,3,250.000000,-235.000000,4.752203
0,4,-250.000000,-230.000000,6.655408
1,4,-245.000000,-230.000000,6.631952
2,4,-240.000000,-230.000000,6.608490
3,4,-235.000000,-230.000000,6.585028
4,4,-230.000000,-230.000000,6.561565
5,4,-225.000000,-230.000000,6.538872
6,4,-220.000000,-230.000000,6.516260
7,4,-215.000000,-230.000000,6.493723
8,4,-210.000000,-230.000000,6.471185
9,4,-205.000000,-230.000000,6.448647
10,4,-200.000000,-230.000000,6.426796
11,4,-195.000000,-230.000000,6.406250
12,4,-190.000000,-230.000000,6.385857
13,4,-185.000000,-230.000000,6.365623
14,4,-180.000000,-230.000000,6.345389
15,4,-175.000000,-230.000000,6.325155
16,4,-170.000000,-230.000000,6.306217
17,4,-165.000000,-230.000000,6.287642
18,4,-160.000000,-230.000000,6.269419
19,4,-155.000000,-230.000000,6.251224
20,4,-150.000000,-230.000000,6.233030
21,4,-145.000000,-230.000000,6.214895
22,4,-140.000000,-230.000000,6.196977
23,4,-135.000000,-230.000000,6.179090
24,4,-130.000000,-230.000000,6.161259
25,4,-125.000000,-230.000000,6.143427
26,4,-120.000000,-230.000000,6.125595
27,4,-115.000000,-230.000000,6.107383
28,4,-110.000000,-230.000000,6.088969
29,4,-105.000000,-230.000000,6.070367
30,4,-100.000000,-230.000000,6.051718
31,4,-95.000000,-230.000000,6.033068
32,4,-90.000000,-230.000000,6.014411
33,4,-85.000000,-230.000000,5.995669
34,4,-80.000000,-230.000000,5.976917
35,4,-75.000000,-230.000000,5.958129
36,4,-70.000000,-230.000000,5.939340
37,4,-65.000000,-230.000000,5.920552
38,4,-60.000000,-230.000000,5.902265
39,4,-55.000000,-230.000000,5.884431
40,4,-50.000000,-230.000000,5.867006
41,4,-45.000000,-230.000000,5.849782
42,4,-40.000000,-230.000000,5.832558
43,4,-35.000000,-230.000000,5.815335
44,4,-30.000000,-230.000000,5.799298
45,4,-25.000000,-230.000000,5.783413
46,4,-20.000000,-230.000000,5.768398
47,4,-15.000000,-230.000000,5.753383
48,4,-10.000000,-230.000000,5.738368
49,4,-5.000000,-230.000000,5.723543
50,4,0.000000,-230.000000,5.709008
51,4,5.000000,-230.000000,5.694724
52,4,10.000000,-230.000000,5.680653
53,4,15.000000,-230.000000,5.666581
54,4,20.000000,-230.000000,5.652510
55,4,25.000000,-230.000000,5.638111
56,4,30.000000,-230.000000,5.623647
57,4,35.000000,-230.000000,5.608727
58,4,40.000000,-230.000000,5.593797
59,4,45.000000,-230.000000,5.578866
60,4,50.000000,-230.000000,5.563788
61,4,55.000000,-230.000000,5.548305
62,4,60.000000,-230.000000,5.532488
63,4,65.000000,-230.000000,5.516200
64,4,70.000000,-230.000000,5.499912
65,4,75.000000,-230.000000,5.483623
66,4,80.000000,-230.000000,5.467196
67,4,85.000000,-230.000000,5.450710
68,4,90.000000,-230.000000,5.433922
69,4,95.000000,-230.000000,5.417079
70,4,100.000000,-230.000000,5.400237
71,4,105.000000,-230.000000,5.383384
72,4,110.000000,-230.000000,5.366468
73,4,115.000000,-230.000000,5.349504
74,4,120.000000,-230.000000,5.332420
75,4,125.000000,-230.000000,5.315335
76,4,130.000000,-230.000000,5.298251
77,4,135.000000,-230.000000,5.280932
78,4,140.000000,-230.000000,5.263442
79,4,145.000000,-230.000000,5.245092
80,4,150.000000,-230.000000,5.226412
81,4,155.000000,-230.000000,5.207731
82,4,160.000000,-230.000000,5.189042
83,4,165.000000,-230.000000,5.169687
84,4,170.000000,-230.000000,5.149914
85,4,175.000000,-230.000000,5.127916
86,4,180.000000,-230.000000,5.105918
87,4,185.000000,-230.000000,5.083920
88,4,190.000000,-230.000000,5.061736
89,4,195.000000,-230.000000,5.039323
90,4,200.000000,-230.000000,5.015540
91,4,205.000000,-230.000000,4.990821
92,4,210.000000,-230.000000,4.966103
93,4,215.000000,-230.000000,4.941384
94,4,220.000000,-230.000000,4.916780
95,4,225.000000,-230.000000,4.892227
96,4,230.000000,-230.000000,4.868791
97,4,235.000000,-230.000000,4.845355
98,4,240.000000,-230.000000,4.821920
99,4,245.000000,-230.000000,4.798587
100,4,250.000000,-230.000000,4.775473
0,5,-250.000000,-225.000000,6.691388
1,5,-245.000000,-225.000000,6.667278
2,5,-240.000000,-225.000000,6.643164
3,5,-235.000000,-225.000000,6.619049
4,5,-230.000000,-225.000000,6.594935
5,5,-225.000000,-225.000000,6.571744
6,5,-220.000000,-225.000000,6.548650
7,5,-215.000000,-225.000000,6.525646
8,5,-210.000000,-225.000000,6.502642
9,5,-205.000000,-225.000000,6.479638
10,5,-200.000000,-225.000000,6.457347
11,5,-195.000000,-225.000000,6.436410
12,5,-190.000000,-225.000000,6.415633
13,5,-185.000000,-225.000000,6.395021
14,5,-180.000000,-225.000000,6.374409
15,5,-175.000000,-225.000000,6.353797
16,5,-170.000000,-225.000000,6.334468
17,5,-165.000000,-225.000000,6.315499
18,5,-160.000000,-225.000000,6.296880
19,5,-155.000000,-225.000000,6.278287
20,5,-150.000000,-225.000000,6.259695
21,5,-145.000000,-225.000000,6.241161
22,5,-140.000000,-225.000000,6.222834
23,5,-135.000000,-225.000000,6.204537
24,5,-130.000000,-225.000000,6.186293
25,5,-125.000000,-225.000000,6.168049
26,5,-120.000000,-225.000000,6.149805
27,5,-115.000000,-225.000000,6.131210
28,5,-110.000000,-225.000000,6.112429
29,5,-105.000000,-225.000000,6.093474
30,5,-100.000000,-225.000000,6.074475
31,5,-95.000000,-225.000000,6.055477
32,5,-90.000000,-225.000000,6.036476
33,5,-85.000000,-225.000000,6.017458
34,5,-80.000000,-225.000000,5.998438
35,5,-75.000000,-225.000000,5.979410
36,5,-70.000000,-225.000000,5.960382
37,5,-65.000000,-225.000000,5.941353
38,5,-60.000000,-225.000000,5.922853
39,5,-55.000000,-225.000000,5.904829
40,5,-50.000000,-225.000000,5.887236
41,5,-45.000000,-225.000000,5.869855
42,5,-40.000000,-225.000000,5.852473
43,5,-35.000000,-225.000000,5.835092
44,5,-30.000000,-225.000000,5.818915
45,5,-25.000000,-225.000000,5.802893
46,5,-20.000000,-225.000000,5.787754
47,5,-15.000000,-225.000000,5.772614
48,5,-10.000000,-225.000000,5.757475
49,5,-5.000000,-225.000000,5.742530
50,5,0.000000,-225.000000,5.727881
51,5,5.000000,-225.000000,5.713489
52,5,10.000000,-225.000000,5.699315
53,5,15.000000,-225.000000,5.685140
54,5,20.000000,-225.000000,5.670966
55,5,25.000000,-225.000000,5.656480
56,5,30.000000,-225.000000,5.641932
57,5,35.000000,-225.000000,5.626951
58,5,40.000000,-225.000000,5.611961
59,5,45.000000,-225.000000,5.596970
60,5,50.000000,-225.000000,5.581837
61,5,55.000000,-225.000000,5.566316
62,5,60.000000,-225.000000,5.550476
63,5,65.000000,-225.000000,5.534182
64,5,70.000000,-225.000000,5.517888
65,5,75.000000,-225.000000,5.501594
66,5,80.000000,-225.000000,5.485171
67,5,85.000000,-225.000000,5.468694
68,5,90.000000,-225.000000,5.451933
69,5,95.000000,-225.000000,5.435123
70,5,100.000000,-225.000000,5.418313
71,5,105.000000,-225.000000,5.401493
72,5,110.000000,-225.000000,5.384615
73,5,115.000000,-225.000000,5.367693
74,5,120.000000,-225.000000,5.350660
75,5,125.000000,-225.000000,5.333628
76,5,130.000000,-225.000000,5.316596
77,5,135.000000,-225.000000,5.299336
78,5,140.000000,-225.000000,5.281908
79,5,145.000000,-225.000000,5.263643
80,5,150.000000,-225.000000,5.245056
81,5,155.000000,-225.000000,5.226468
82,5,160.000000,-225.000000,5.207873
83,5,165.000000,-225.000000,5.188628
84,5,170.000000,-225.000000,5.168977
85,5,175.000000,-225.000000,5.147159
86,5,180.000000,-225.000000,5.125342
87,5,185.000000,-225.000000,5.103524
88,5,190.000000,-225.000000,5.081527
89,5,195.000000,-225.000000,5.059310
90,5,200.000000,-225.000000,5.035773
91,5,205.000000,-225.000000,5.011336
92,5,210.000000,-225.000000,4.986898
93,5,215.000000,-225.000000,4.962461
94,5,220.000000,-225.000000,4.938143
95,5,225.000000,-225.000000,4.913876
96,5,230.000000,-225.000000,4.890763
97,5,235.000000,-225.000000,4.867651
98,5,240.000000,-225.000000,4.844539
99,5,245.000000,-225.000000,4.821528
100,5,250.000000,-225.000000,4.798734
0,6,-250.000000,-220.000000,6.727367
1,6,-245.000000,-220.000000,6.702604
2,6,-240.000000,-220.000000,6.677837
3,6,-235.000000,-220.000000,6.653071
4,6,-230.000000,-220.000000,6.628304
5,6,-225.000000,-220.000000,6.604615
6,6,-220.000000,-220.000000,6.581040
7,6,-215.000000,-220.000000,6.557570
8,6,-210.000000,-220.000000,6.534099
9,6,-205.000000,-220.000000,6.510629
10,6,-200.000000,-220.000000,6.487897
11,6,-195.000000,-220.000000,6.466571
12,6,-190.000000,-220.000000,6.445409
13,6,-185.000000,-220.000000,6.424419
14,6,-180.000000,-220.000000,6.403429
15,6,-175.000000,-220.000000,6.382439
16,6,-170.000000,-220.000000,6.362720
17,6,-165.000000,-220.000000,6.343357
18,6,-160.000000,-220.000000,6.324340
19,6,-155.000000,-220.000000,6.305351
20,6,-150.000000,-220.000000,6.286361
21,6,-145.000000,-220.000000,6.267427
22,6,-140.000000,-220.000000,6.248691
23,6,-135.000000,-220.000000,6.229984
24,6,-130.000000,-220.000000,6.211327
25,6,-125.000000,-220.000000,6.192671
26,6,-120.000000,-220.000000,6.174014
27,6,-115.000000,-220.000000,6.155036
28,6,-110.000000,-220.000000,6.135888
29,6,-105.000000,-220.000000,6.116580
30,6,-100.000000,-220.000000,6.097233
31,6,-95.000000,-220.000000,6.077885
32,6,-90.000000,-220.000000,6.058542
33,6,-85.000000,-220.000000,6.039247
34,6,-80.000000,-220.000000,6.019959
35,6,-75.000000,-220.000000,6.000691
36,6,-70.000000,-220.000000,5.981423
37,6,-65.000000,-220.000000,5.962155
38,6,-60.000000,-220.000000,5.943440
39,6,-55.000000,-220.000000,5.925228
40,6,-50.000000,-220.000000,5.907466
41,6,-45.000000,-220.000000,5.889927
42,6,-40.000000,-220.000000,5.872388
43,6,-35.000000,-220.000000,5.854849
44,6,-30.000000,-220.000000,5.838533
45,6,-25.000000,-220.000000,5.822373
46,6,-20.000000,-220.000000,5.807109
47,6,-15.000000,-220.000000,5.791846
48,6,-10.000000,-220.000000,5.776582
49,6,-5.000000,-220.000000,5.761517
50,6,0.000000,-220.000000,5.746755
51,6,5.000000,-220.000000,5.732255
52,6,10.000000,-220.000000,5.717977
53,6,15.000000,-220.000000,5.703699
54,6,20.000000,-220.000000,5.689421
55,6,25.000000,-220.000000,5.674849
56,6,30.000000,-220.000000,5.660217
57,6,35.000000,-220.000000,5.645175
58,6,40.000000,-220.000000,5.630125
59,6,45.000000,-220.000000,5.615074
60,6,50.000000,-220.000000,5.599887
61,6,55.000000,-220.000000,5.584328
62,6,60.000000,-220.000000,5.568463
63,6,65.000000,-220.000000,5.552164
64,6,70.000000,-220.000000,5.535865
65,6,75.000000,-220.000000,5.519566
66,6,80.000000,-220.000000,5.503146
67,6,85.000000,-220.000000,5.486677
68,6,90.000000,-220.000000,5.469945
69,6,95.000000,-220.000000,5.453166
70,6,100.000000,-220.000000,5.436388
71,6,105.000000,-220.000000,5.419601
72,6,110.000000,-220.000000,5.402761
73,6,115.000000,-220.000000,5.385881
